Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;(case) description;defectFixed;defectType;lifecycle:transition;numberRepairs;phoneType
1107;Register;System;1970/01/24 04:11:00.000;1970/01/24 04:11:00.000;Variant 26;26;Simulated process instance;;;complete;;
1107;Analyze Defect;Tester3;1970/01/24 04:11:00.000;1970/01/24 04:19:00.000;Variant 26;26;Simulated process instance;;9;complete;;T1
1107;Inform User;System;1970/01/24 04:36:00.000;1970/01/24 04:36:00.000;Variant 26;26;Simulated process instance;;;complete;;
1107;Repair (Complex);SolverC2;1970/01/24 04:40:00.000;1970/01/24 04:54:00.000;Variant 26;26;Simulated process instance;;;complete;;
1107;Test Repair;Tester3;1970/01/24 04:54:00.000;1970/01/24 05:03:00.000;Variant 26;26;Simulated process instance;true;;complete;0;
111;Register;System;1970/01/03 09:02:00.000;1970/01/03 09:02:00.000;Variant 4;4;Simulated process instance;;;complete;;
111;Analyze Defect;Tester5;1970/01/03 09:02:00.000;1970/01/03 09:11:00.000;Variant 4;4;Simulated process instance;;6;complete;;T2
111;Inform User;System;1970/01/03 09:34:00.000;1970/01/03 09:34:00.000;Variant 4;4;Simulated process instance;;;complete;;
111;Repair (Complex);SolverC3;1970/01/03 09:40:00.000;1970/01/03 10:29:00.000;Variant 4;4;Simulated process instance;;;complete;;
111;Test Repair;Tester1;1970/01/03 10:29:00.000;1970/01/03 10:38:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
111;Archive Repair;System;1970/01/03 10:43:00.000;1970/01/03 10:43:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
1111;Register;System;1970/01/23 23:39:00.000;1970/01/23 23:39:00.000;Variant 35;35;Simulated process instance;;;complete;;
1111;Analyze Defect;Tester4;1970/01/23 23:39:00.000;1970/01/23 23:48:00.000;Variant 35;35;Simulated process instance;;1;complete;;T2
1111;Repair (Simple);SolverS1;1970/01/24 00:05:00.000;1970/01/24 00:12:00.000;Variant 35;35;Simulated process instance;;;complete;;
1111;Test Repair;Tester4;1970/01/24 00:12:00.000;1970/01/24 00:19:00.000;Variant 35;35;Simulated process instance;false;;complete;1;
1111;Inform User;System;1970/01/24 00:14:00.000;1970/01/24 00:14:00.000;Variant 35;35;Simulated process instance;;;complete;;
1111;Restart Repair;System;1970/01/24 00:27:00.000;1970/01/24 00:27:00.000;Variant 35;35;Simulated process instance;;;complete;;
1111;Repair (Simple);SolverS2;1970/01/24 00:27:00.000;1970/01/24 00:32:00.000;Variant 35;35;Simulated process instance;;;complete;;
1111;Test Repair;Tester6;1970/01/24 00:32:00.000;1970/01/24 00:39:00.000;Variant 35;35;Simulated process instance;true;;complete;2;
1112;Register;System;1970/01/24 08:01:00.000;1970/01/24 08:01:00.000;Variant 45;45;Simulated process instance;;;complete;;
1112;Analyze Defect;Tester6;1970/01/24 08:01:00.000;1970/01/24 08:09:00.000;Variant 45;45;Simulated process instance;;1;complete;;T3
1112;Repair (Simple);SolverS1;1970/01/24 08:25:00.000;1970/01/24 08:32:00.000;Variant 45;45;Simulated process instance;;;complete;;
1112;Inform User;System;1970/01/24 08:27:00.000;1970/01/24 08:27:00.000;Variant 45;45;Simulated process instance;;;complete;;
1112;Test Repair;Tester5;1970/01/24 08:32:00.000;1970/01/24 08:38:00.000;Variant 45;45;Simulated process instance;false;;complete;1;
1112;Restart Repair;System;1970/01/24 08:44:00.000;1970/01/24 08:44:00.000;Variant 45;45;Simulated process instance;;;complete;;
1112;Repair (Simple);SolverS2;1970/01/24 08:44:00.000;1970/01/24 08:52:00.000;Variant 45;45;Simulated process instance;;;complete;;
1112;Test Repair;Tester1;1970/01/24 08:52:00.000;1970/01/24 08:58:00.000;Variant 45;45;Simulated process instance;true;;complete;2;
112;Register;System;1970/01/04 03:54:00.000;1970/01/04 03:54:00.000;Variant 2;2;Simulated process instance;;;complete;;
112;Analyze Defect;Tester3;1970/01/04 03:54:00.000;1970/01/04 03:59:00.000;Variant 2;2;Simulated process instance;;7;complete;;T2
112;Repair (Complex);SolverC2;1970/01/04 04:01:00.000;1970/01/04 04:15:00.000;Variant 2;2;Simulated process instance;;;complete;;
112;Test Repair;Tester1;1970/01/04 04:15:00.000;1970/01/04 04:21:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
112;Inform User;System;1970/01/04 04:35:00.000;1970/01/04 04:35:00.000;Variant 2;2;Simulated process instance;;;complete;;
112;Archive Repair;System;1970/01/04 04:35:00.000;1970/01/04 04:35:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
1124;Register;System;1970/01/24 04:17:00.000;1970/01/24 04:17:00.000;Variant 21;21;Simulated process instance;;;complete;;
1124;Analyze Defect;Tester5;1970/01/24 04:17:00.000;1970/01/24 04:24:00.000;Variant 21;21;Simulated process instance;;4;complete;;T1
1124;Repair (Simple);SolverS2;1970/01/24 04:38:00.000;1970/01/24 04:53:00.000;Variant 21;21;Simulated process instance;;;complete;;
1124;Inform User;System;1970/01/24 04:49:00.000;1970/01/24 04:49:00.000;Variant 21;21;Simulated process instance;;;complete;;
1124;Test Repair;Tester6;1970/01/24 04:53:00.000;1970/01/24 04:59:00.000;Variant 21;21;Simulated process instance;true;;complete;1;
1127;Register;System;1970/01/24 08:49:00.000;1970/01/24 08:49:00.000;Variant 38;38;Simulated process instance;;;complete;;
1127;Analyze Defect;Tester6;1970/01/24 08:49:00.000;1970/01/24 08:56:00.000;Variant 38;38;Simulated process instance;;10;complete;;T2
1127;Repair (Complex);SolverC3;1970/01/24 08:58:00.000;1970/01/24 08:58:00.000;Variant 38;38;Simulated process instance;;;start;;
1128;Register;System;1970/01/24 01:21:00.000;1970/01/24 01:21:00.000;Variant 55;55;Simulated process instance;;;complete;;
1128;Analyze Defect;Tester2;1970/01/24 01:21:00.000;1970/01/24 01:27:00.000;Variant 55;55;Simulated process instance;;10;complete;;T3
1128;Repair (Complex);SolverC1;1970/01/24 01:50:00.000;1970/01/24 02:01:00.000;Variant 55;55;Simulated process instance;;;complete;;
1128;Test Repair;Tester6;1970/01/24 02:01:00.000;1970/01/24 02:10:00.000;Variant 55;55;Simulated process instance;false;;complete;0;
1128;Inform User;System;1970/01/24 02:12:00.000;1970/01/24 02:12:00.000;Variant 55;55;Simulated process instance;;;complete;;
1128;Restart Repair;System;1970/01/24 02:18:00.000;1970/01/24 02:18:00.000;Variant 55;55;Simulated process instance;;;complete;;
1128;Repair (Complex);SolverC3;1970/01/24 02:18:00.000;1970/01/24 03:08:00.000;Variant 55;55;Simulated process instance;;;complete;;
1128;Test Repair;Tester3;1970/01/24 03:08:00.000;1970/01/24 03:13:00.000;Variant 55;55;Simulated process instance;true;;complete;0;
113;Register;System;1970/01/04 18:55:00.000;1970/01/04 18:55:00.000;Variant 20;20;Simulated process instance;;;complete;;
113;Analyze Defect;Tester2;1970/01/04 18:55:00.000;1970/01/04 19:01:00.000;Variant 20;20;Simulated process instance;;6;complete;;T3
113;Repair (Simple);SolverS2;1970/01/04 19:09:00.000;1970/01/04 19:16:00.000;Variant 20;20;Simulated process instance;;;complete;;
113;Test Repair;Tester5;1970/01/04 19:16:00.000;1970/01/04 19:22:00.000;Variant 20;20;Simulated process instance;false;;complete;1;
113;Restart Repair;System;1970/01/04 19:27:00.000;1970/01/04 19:27:00.000;Variant 20;20;Simulated process instance;;;complete;;
113;Repair (Complex);SolverC1;1970/01/04 19:27:00.000;1970/01/04 19:41:00.000;Variant 20;20;Simulated process instance;;;complete;;
113;Inform User;System;1970/01/04 19:37:00.000;1970/01/04 19:37:00.000;Variant 20;20;Simulated process instance;;;complete;;
113;Test Repair;Tester5;1970/01/04 19:41:00.000;1970/01/04 19:51:00.000;Variant 20;20;Simulated process instance;true;;complete;1;
113;Archive Repair;System;1970/01/04 19:59:00.000;1970/01/04 19:59:00.000;Variant 20;20;Simulated process instance;true;;complete;1;
1138;Register;System;1970/01/24 05:21:00.000;1970/01/24 05:21:00.000;Variant 30;30;Simulated process instance;;;complete;;
1138;Analyze Defect;Tester1;1970/01/24 05:21:00.000;1970/01/24 05:29:00.000;Variant 30;30;Simulated process instance;;4;complete;;T1
1138;Inform User;System;1970/01/24 05:48:00.000;1970/01/24 05:48:00.000;Variant 30;30;Simulated process instance;;;complete;;
1138;Repair (Simple);SolverS1;1970/01/24 05:48:00.000;1970/01/24 05:54:00.000;Variant 30;30;Simulated process instance;;;complete;;
1138;Test Repair;Tester6;1970/01/24 05:54:00.000;1970/01/24 06:04:00.000;Variant 30;30;Simulated process instance;false;;complete;1;
1138;Restart Repair;System;1970/01/24 06:10:00.000;1970/01/24 06:10:00.000;Variant 30;30;Simulated process instance;;;complete;;
1138;Repair (Simple);SolverS3;1970/01/24 06:10:00.000;1970/01/24 06:27:00.000;Variant 30;30;Simulated process instance;;;complete;;
1138;Test Repair;Tester6;1970/01/24 06:27:00.000;1970/01/24 06:35:00.000;Variant 30;30;Simulated process instance;true;;complete;2;
114;Register;System;1970/01/03 10:59:00.000;1970/01/03 10:59:00.000;Variant 3;3;Simulated process instance;;;complete;;
114;Analyze Defect;Tester3;1970/01/03 10:59:00.000;1970/01/03 11:07:00.000;Variant 3;3;Simulated process instance;;5;complete;;T3
114;Repair (Simple);SolverS3;1970/01/03 11:23:00.000;1970/01/03 11:33:00.000;Variant 3;3;Simulated process instance;;;complete;;
114;Test Repair;Tester2;1970/01/03 11:33:00.000;1970/01/03 11:40:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
114;Inform User;System;1970/01/03 11:50:00.000;1970/01/03 11:50:00.000;Variant 3;3;Simulated process instance;;;complete;;
114;Archive Repair;System;1970/01/03 11:50:00.000;1970/01/03 11:50:00.000;Variant 3;3;Simulated process instance;true;;complete;1;
1142;Register;System;1970/01/24 07:38:00.000;1970/01/24 07:38:00.000;Variant 56;56;Simulated process instance;;;complete;;
1142;Analyze Defect;Tester3;1970/01/24 07:38:00.000;1970/01/24 07:46:00.000;Variant 56;56;Simulated process instance;;1;complete;;T1
1142;Repair (Simple);SolverS1;1970/01/24 07:55:00.000;1970/01/24 08:00:00.000;Variant 56;56;Simulated process instance;;;complete;;
1142;Test Repair;Tester1;1970/01/24 08:00:00.000;1970/01/24 08:05:00.000;Variant 56;56;Simulated process instance;false;;complete;1;
1142;Restart Repair;System;1970/01/24 08:15:00.000;1970/01/24 08:15:00.000;Variant 56;56;Simulated process instance;;;complete;;
1142;Repair (Simple);SolverS1;1970/01/24 08:15:00.000;1970/01/24 08:21:00.000;Variant 56;56;Simulated process instance;;;complete;;
1142;Test Repair;Tester3;1970/01/24 08:21:00.000;1970/01/24 08:26:00.000;Variant 56;56;Simulated process instance;false;;complete;2;
1142;Inform User;System;1970/01/24 08:32:00.000;1970/01/24 08:32:00.000;Variant 56;56;Simulated process instance;;;complete;;
1142;Restart Repair;System;1970/01/24 08:35:00.000;1970/01/24 08:35:00.000;Variant 56;56;Simulated process instance;;;complete;;
1142;Repair (Simple);SolverS1;1970/01/24 08:35:00.000;1970/01/24 08:41:00.000;Variant 56;56;Simulated process instance;;;complete;;
1142;Test Repair;Tester4;1970/01/24 08:41:00.000;1970/01/24 08:46:00.000;Variant 56;56;Simulated process instance;false;;complete;3;
115;Register;System;1970/01/04 10:30:00.000;1970/01/04 10:30:00.000;Variant 5;5;Simulated process instance;;;complete;;
115;Analyze Defect;Tester4;1970/01/04 10:30:00.000;1970/01/04 10:35:00.000;Variant 5;5;Simulated process instance;;4;complete;;T1
115;Repair (Simple);SolverS3;1970/01/04 10:44:00.000;1970/01/04 10:56:00.000;Variant 5;5;Simulated process instance;;;complete;;
115;Inform User;System;1970/01/04 10:50:00.000;1970/01/04 10:50:00.000;Variant 5;5;Simulated process instance;;;complete;;
115;Test Repair;Tester4;1970/01/04 10:56:00.000;1970/01/04 11:04:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
115;Archive Repair;System;1970/01/04 11:09:00.000;1970/01/04 11:09:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
116;Register;System;1970/01/04 11:34:00.000;1970/01/04 11:34:00.000;Variant 5;5;Simulated process instance;;;complete;;
116;Analyze Defect;Tester5;1970/01/04 11:34:00.000;1970/01/04 11:41:00.000;Variant 5;5;Simulated process instance;;2;complete;;T2
116;Repair (Simple);SolverS3;1970/01/04 11:48:00.000;1970/01/04 12:07:00.000;Variant 5;5;Simulated process instance;;;complete;;
116;Inform User;System;1970/01/04 12:02:00.000;1970/01/04 12:02:00.000;Variant 5;5;Simulated process instance;;;complete;;
116;Test Repair;Tester1;1970/01/04 12:07:00.000;1970/01/04 12:13:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
116;Archive Repair;System;1970/01/04 12:19:00.000;1970/01/04 12:19:00.000;Variant 5;5;Simulated process instance;true;;complete;1;
117;Register;System;1970/01/03 16:29:00.000;1970/01/03 16:29:00.000;Variant 1;1;Simulated process instance;;;complete;;
117;Analyze Defect;Tester2;1970/01/03 16:29:00.000;1970/01/03 16:36:00.000;Variant 1;1;Simulated process instance;;7;complete;;T2
117;Repair (Complex);SolverC2;1970/01/03 17:06:00.000;1970/01/03 17:26:00.000;Variant 1;1;Simulated process instance;;;complete;;
117;Inform User;System;1970/01/03 17:10:00.000;1970/01/03 17:10:00.000;Variant 1;1;Simulated process instance;;;complete;;
117;Test Repair;Tester3;1970/01/03 17:26:00.000;1970/01/03 17:33:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
117;Archive Repair;System;1970/01/03 17:40:00.000;1970/01/03 17:40:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
118;Register;System;1970/01/03 22:30:00.000;1970/01/03 22:30:00.000;Variant 7;7;Simulated process instance;;;complete;;
118;Analyze Defect;Tester4;1970/01/03 22:30:00.000;1970/01/03 22:35:00.000;Variant 7;7;Simulated process instance;;4;complete;;T1
118;Repair (Simple);SolverS1;1970/01/03 22:51:00.000;1970/01/03 22:57:00.000;Variant 7;7;Simulated process instance;;;complete;;
118;Test Repair;Tester4;1970/01/03 22:57:00.000;1970/01/03 23:02:00.000;Variant 7;7;Simulated process instance;false;;complete;1;
118;Inform User;System;1970/01/03 23:04:00.000;1970/01/03 23:04:00.000;Variant 7;7;Simulated process instance;;;complete;;
118;Restart Repair;System;1970/01/03 23:09:00.000;1970/01/03 23:09:00.000;Variant 7;7;Simulated process instance;;;complete;;
118;Repair (Simple);SolverS3;1970/01/03 23:09:00.000;1970/01/03 23:27:00.000;Variant 7;7;Simulated process instance;;;complete;;
118;Test Repair;Tester1;1970/01/03 23:27:00.000;1970/01/03 23:33:00.000;Variant 7;7;Simulated process instance;true;;complete;2;
118;Archive Repair;System;1970/01/03 23:40:00.000;1970/01/03 23:40:00.000;Variant 7;7;Simulated process instance;true;;complete;2;
119;Register;System;1970/01/04 20:22:00.000;1970/01/04 20:22:00.000;Variant 4;4;Simulated process instance;;;complete;;
119;Analyze Defect;Tester5;1970/01/04 20:22:00.000;1970/01/04 20:31:00.000;Variant 4;4;Simulated process instance;;6;complete;;T2
119;Inform User;System;1970/01/04 20:46:00.000;1970/01/04 20:46:00.000;Variant 4;4;Simulated process instance;;;complete;;
119;Repair (Complex);SolverC1;1970/01/04 20:51:00.000;1970/01/04 21:01:00.000;Variant 4;4;Simulated process instance;;;complete;;
119;Test Repair;Tester3;1970/01/04 21:01:00.000;1970/01/04 21:07:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
119;Archive Repair;System;1970/01/04 21:14:00.000;1970/01/04 21:14:00.000;Variant 4;4;Simulated process instance;true;;complete;0;
12;Register;System;1970/01/01 14:12:00.000;1970/01/01 14:12:00.000;Variant 8;8;Simulated process instance;;;complete;;
12;Analyze Defect;Tester4;1970/01/01 14:12:00.000;1970/01/01 14:22:00.000;Variant 8;8;Simulated process instance;;2;complete;;T3
12;Repair (Simple);SolverS1;1970/01/01 14:37:00.000;1970/01/01 14:44:00.000;Variant 8;8;Simulated process instance;;;complete;;
12;Test Repair;Tester1;1970/01/01 14:44:00.000;1970/01/01 14:54:00.000;Variant 8;8;Simulated process instance;false;;complete;1;
12;Restart Repair;System;1970/01/01 15:02:00.000;1970/01/01 15:02:00.000;Variant 8;8;Simulated process instance;;;complete;;
12;Repair (Simple);SolverS3;1970/01/01 15:02:00.000;1970/01/01 15:19:00.000;Variant 8;8;Simulated process instance;;;complete;;
12;Inform User;System;1970/01/01 15:10:00.000;1970/01/01 15:10:00.000;Variant 8;8;Simulated process instance;;;complete;;
12;Test Repair;Tester3;1970/01/01 15:19:00.000;1970/01/01 15:26:00.000;Variant 8;8;Simulated process instance;true;;complete;2;
12;Archive Repair;System;1970/01/01 15:36:00.000;1970/01/01 15:36:00.000;Variant 8;8;Simulated process instance;true;;complete;2;
120;Register;System;1970/01/03 13:10:00.000;1970/01/03 13:10:00.000;Variant 1;1;Simulated process instance;;;complete;;
120;Analyze Defect;Tester1;1970/01/03 13:10:00.000;1970/01/03 13:19:00.000;Variant 1;1;Simulated process instance;;7;complete;;T2
120;Repair (Complex);SolverC3;1970/01/03 13:29:00.000;1970/01/03 14:13:00.000;Variant 1;1;Simulated process instance;;;complete;;
120;Inform User;System;1970/01/03 13:46:00.000;1970/01/03 13:46:00.000;Variant 1;1;Simulated process instance;;;complete;;
120;Test Repair;Tester3;1970/01/03 14:13:00.000;1970/01/03 14:21:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
120;Archive Repair;System;1970/01/03 14:29:00.000;1970/01/03 14:29:00.000;Variant 1;1;Simulated process instance;true;;complete;0;
121;Register;System;1970/01/04 12:35:00.000;1970/01/04 12:35:00.000;Variant 2;2;Simulated process instance;;;complete;;
121;Analyze Defect;Tester5;1970/01/04 12:35:00.000;1970/01/04 12:42:00.000;Variant 2;2;Simulated process instance;;7;complete;;T3
121;Repair (Complex);SolverC1;1970/01/04 12:56:00.000;1970/01/04 13:10:00.000;Variant 2;2;Simulated process instance;;;complete;;
121;Test Repair;Tester3;1970/01/04 13:10:00.000;1970/01/04 13:19:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
121;Inform User;System;1970/01/04 13:30:00.000;1970/01/04 13:30:00.000;Variant 2;2;Simulated process instance;;;complete;;
121;Archive Repair;System;1970/01/04 13:30:00.000;1970/01/04 13:30:00.000;Variant 2;2;Simulated process instance;true;;complete;0;
122;Register;System;1970/01/04 11:27:00.000;1970/01/04 11:27:00.000;Variant 6;6;Simulated process instance;;;complete;;
122;Analyze Defect;Tester6;1970/01/04 11:27:00.000;1970/01/04 11:34:00.000;Variant 6;6;Simulated process instance;;2;complete;;T1
122;Repair (Simple);SolverS1;1970/01/04 11:50:00.000;1970/01/04 11:55:00.000;Variant 6;6;Simulated process instance;;;complete;;
122;Test Repair;Tester5;1970/01/04 11:55:00.000;1970/01/04 12:04:00.000;Variant 6;6;Simulated process instance;false;;complete;1;
122;Inform User;System;1970/01/04 11:56:00.000;1970/01/04 11:56:00.000;Variant 6;6;Simulated process instance;;;complete;;
